epoch,train_loss,val_loss,train_data,train_physics,train_collocation,omega2,omega3,val_thrust_approx_mape,val_thrust_approx_rmse,val_sfc_mape,val_sfc_rmse,val_T2_mape,val_T2_rmse,val_T4_mape,val_T4_rmse,val_T30_mape,val_T30_rmse,val_T50_mape,val_T50_rmse,val_P2_mape,val_P2_rmse,val_P30_mape,val_P30_rmse,val_Nf_mape,val_Nf_rmse,val_Nc_mape,val_Nc_rmse,val_farB_mape,val_farB_rmse,val_W_inlet_mape,val_W_inlet_rmse,val_BPR_mape,val_BPR_rmse,val_wf_mape,val_wf_rmse
734,76203.8934140625,141154.8125,76199.3180234375,1.465448042869568,6.220608756065369,1.0,0.5,3.9991226196289062,1323.644287109375,7.728806972503662,0.08195282518863678,0.7629097700119019,5.281792640686035,0.7319032549858093,30.939863204956055,1.3594927787780762,29.454126358032227,0.8340145349502563,19.99344825744629,0.6306983232498169,0.10559423267841339,6.32646369934082,19.466323852539062,1.5243574380874634,204.22474670410156,1.774389624595642,422.78173828125,2.9547377380367834e-06,1.1654562870333507e-09,3.7585861682891846,32.049530029296875,45.59189987182617,0.06506042927503586,8.306595802307129,0.336867094039917
735,70995.595734375,96592.7109375,70992.9571484375,1.422105260848999,2.4331214866638184,1.0,0.5,3.2310187816619873,1087.3138427734375,7.561737060546875,0.0887298658490181,0.7378545999526978,5.037330627441406,0.6744289398193359,28.452674865722656,1.2095462083816528,25.246986389160156,0.7952197194099426,18.918798446655273,0.6306983232498169,0.10559423267841339,6.012991905212402,20.075239181518555,1.361490249633789,194.48622131347656,1.5301260948181152,359.3447570800781,2.9547377380367834e-06,1.1654562870333507e-09,3.6597747802734375,28.936899185180664,46.2511100769043,0.06621620059013367,7.955756187438965,0.32458189129829407
736,71542.241796875,69626.96875,71539.50746875,1.4724990639686584,2.52360733795166,1.0,0.5,3.202195882797241,886.1099243164062,7.954013347625732,0.0894576907157898,0.7411108613014221,5.241516590118408,0.7551330327987671,30.264041900634766,1.3371831178665161,27.41151237487793,0.858721137046814,19.506555557250977,0.6306983232498169,0.10559423267841339,6.142590045928955,19.846370697021484,1.4774175882339478,194.3920440673828,1.7193267345428467,385.1141357421875,2.9547377380367834e-06,1.1654562870333507e-09,3.709590435028076,31.532262802124023,46.23784637451172,0.0661998987197876,8.206931114196777,0.33950483798980713
737,72749.527234375,142033.609375,72746.91125,1.4193794059753417,2.3936385507583617,1.0,0.5,3.876811981201172,1323.2401123046875,8.508716583251953,0.11309389770030975,0.7907562851905823,5.508122444152832,0.8375737071037292,35.47858810424805,1.3450777530670166,29.862363815307617,0.9710237383842468,22.6688289642334,0.6306983232498169,0.10559423267841339,5.831903457641602,19.39690589904785,1.6022741794586182,216.06192016601562,1.8860366344451904,432.030517578125,2.9547377380367834e-06,1.1654562870333507e-09,3.9338338375091553,32.84859848022461,46.140132904052734,0.06639064103364944,8.396102905273438,0.33924704790115356
738,63561.8074921875,59538.3203125,63558.9702890625,1.4530758171081544,2.7681184349060057,1.0,0.5,4.074443817138672,800.106689453125,8.906566619873047,0.10754609107971191,0.7230123281478882,4.897007465362549,0.6733739376068115,27.61404037475586,1.1909183263778687,25.85942268371582,0.7887195944786072,17.911052703857422,0.6306983232498169,0.10559423267841339,5.403335094451904,18.054828643798828,1.3814618587493896,194.83273315429688,1.5899336338043213,390.5405578613281,2.9547377380367834e-06,1.1654562870333507e-09,3.422104597091675,27.559072494506836,46.18499755859375,0.06573225557804108,7.79326057434082,0.3153223693370819
739,62265.7976328125,99347.5546875,62263.0557265625,1.425462227344513,2.631854380607605,1.0,0.5,3.6221251487731934,1099.56396484375,8.56303882598877,0.10661254078149796,0.7376875877380371,5.118363380432129,0.7247932553291321,32.013031005859375,1.2806293964385986,30.026622772216797,0.8605970144271851,21.16625213623047,0.6306983232498169,0.10559423267841339,6.207485198974609,20.53384780883789,1.4335254430770874,195.7809600830078,1.4996229410171509,373.8056945800781,2.9547377380367834e-06,1.1654562870333507e-09,3.7546725273132324,30.328330993652344,46.49618911743164,0.0671255886554718,8.286528587341309,0.3414594531059265
740,70813.295546875,45157.18359375,70810.2895625,1.4670828108787537,3.077619767189026,1.0,0.5,3.3503427505493164,678.4808349609375,7.3744401931762695,0.08015325665473938,0.7304239273071289,5.010685443878174,0.7773570418357849,32.45508575439453,1.2697147130966187,27.969675064086914,0.8764064908027649,20.682289123535156,0.6306983232498169,0.10559423267841339,6.3666462898254395,19.762582778930664,1.4792875051498413,186.0868682861328,1.583350658416748,365.6235656738281,2.9547377380367834e-06,1.1654562870333507e-09,3.7156708240509033,29.22840690612793,46.103023529052734,0.06555262207984924,7.952343463897705,0.32155200839042664
741,81369.765640625,61425.5078125,81366.61409375,1.439229353904724,3.424549039840698,1.0,0.5,3.5977180004119873,815.7076416015625,7.869204044342041,0.09100839495658875,0.7478166222572327,5.13673734664917,0.7321565747261047,30.52962875366211,1.308059811592102,28.430675506591797,0.8453333973884583,19.838245391845703,0.6306983232498169,0.10559423267841339,5.743170738220215,20.187406539916992,1.5261168479919434,190.6765899658203,1.7372548580169678,393.28314208984375,2.9547377380367834e-06,1.1654562870333507e-09,3.442885398864746,30.963685989379883,46.3197021484375,0.0655755028128624,7.737528324127197,0.33294975757598877
742,69167.2299453125,60308.8203125,69164.3900625,1.4096040697097778,2.8599383382797243,1.0,0.5,3.6865663528442383,804.599609375,8.504462242126465,0.10194690525531769,0.7456209063529968,5.3269877433776855,0.7637073397636414,33.967803955078125,1.38426673412323,30.370506286621094,0.8714677691459656,21.46670913696289,0.6306983232498169,0.10559423267841339,5.524105072021484,19.0708065032959,1.5176056623458862,191.40184020996094,1.701253890991211,395.44659423828125,2.9547377380367834e-06,1.1654562870333507e-09,3.6376912593841553,31.28468132019043,45.833274841308594,0.06576275080442429,8.0391845703125,0.3312729597091675
743,71838.902828125,145353.203125,71836.092359375,1.452488781452179,2.7159420890808104,1.0,0.5,4.387686252593994,1347.2586669921875,7.939766883850098,0.08880183845758438,0.7778832316398621,5.351650238037109,0.7687800526618958,31.638864517211914,1.4801559448242188,30.121213912963867,0.892709493637085,20.79996109008789,0.6306983232498169,0.10559423267841339,7.192031383514404,22.67047119140625,1.682131052017212,214.90280151367188,1.794838309288025,411.9602355957031,2.9547377380367834e-06,1.1654562870333507e-09,3.7987442016601562,32.21754455566406,45.65974426269531,0.06508146971464157,7.841418743133545,0.32584771513938904
744,79176.4836796875,129574.0703125,79173.729125,1.4644427399635316,2.581227663040161,1.0,0.5,4.624325275421143,1244.6552734375,7.849021911621094,0.0883292630314827,0.740372896194458,4.900369167327881,0.7927079796791077,33.255523681640625,1.4539411067962646,31.817174911499023,0.8724209070205688,20.44264030456543,0.6306983232498169,0.10559423267841339,7.4083709716796875,23.399181365966797,1.5547640323638916,213.92579650878906,1.9500097036361694,463.67388916015625,2.9547377380367834e-06,1.1654562870333507e-09,3.6668598651885986,31.359054565429688,45.685546875,0.06482799351215363,8.441363334655762,0.343501478433609
745,85242.21153125,218669.90625,85239.46603125,1.4377470836639403,2.6145230178833008,1.0,0.5,4.456399440765381,1677.2540283203125,7.409850597381592,0.08392812311649323,0.8510391116142273,5.6950178146362305,0.8822060823440552,34.445587158203125,1.361600637435913,30.746061325073242,0.9981600642204285,21.621807098388672,0.6306983232498169,0.10559423267841339,6.0182576179504395,22.4921932220459,1.603196620941162,198.75079345703125,1.7248799800872803,452.0975646972656,2.9547377380367834e-06,1.1654562870333507e-09,4.060369491577148,33.814544677734375,46.08506774902344,0.0661613717675209,7.9034857749938965,0.3467773199081421
746,75051.968359375,167809.890625,75049.023796875,1.4891759157180786,2.9113672914505004,1.0,0.5,3.7970192432403564,1454.8321533203125,7.9540863037109375,0.08896321803331375,0.7612507939338684,5.196226596832275,0.7779370546340942,32.64308547973633,1.3763442039489746,31.416322708129883,0.8656402826309204,20.197505950927734,0.6306983232498169,0.10559423267841339,6.247890949249268,21.39881706237793,1.4782109260559082,189.31248474121094,1.7526010274887085,439.3611755371094,2.9547377380367834e-06,1.1654562870333507e-09,3.7423770427703857,30.928571701049805,45.861000061035156,0.06605459004640579,7.9289116859436035,0.3279135823249817
747,91620.66428125,208465.046875,91617.4599375,1.4297587394714355,3.5486382694244383,1.0,0.5,3.6996352672576904,1636.086669921875,7.498434066772461,0.08720402419567108,0.7883371710777283,5.499781131744385,0.8362611532211304,35.77334976196289,1.422737717628479,30.412349700927734,0.9612627029418945,22.886579513549805,0.6306983232498169,0.10559423267841339,6.621514320373535,22.700973510742188,1.630576491355896,226.22402954101562,1.8790497779846191,431.39422607421875,2.9547377380367834e-06,1.1654562870333507e-09,4.025845050811768,33.99846267700195,46.70117950439453,0.06655091047286987,7.72930908203125,0.328346848487854
748,83942.639703125,69369.4453125,83939.884421875,1.4009816255569458,2.708363913536072,1.0,0.5,4.137418270111084,871.647705078125,8.722429275512695,0.1168457493185997,0.741615355014801,5.131495952606201,0.8592234253883362,38.84370422363281,1.4085729122161865,31.305755615234375,0.9803342819213867,24.649272918701172,0.6306983232498169,0.10559423267841339,5.8401288986206055,19.306621551513672,1.6710573434829712,203.64755249023438,1.7803730964660645,406.71685791015625,2.9547377380367834e-06,1.1654562870333507e-09,3.493642807006836,31.516643524169922,46.108646392822266,0.06614019721746445,8.02580451965332,0.3295312225818634
749,76620.42790625,129868.0078125,76617.519984375,1.441704498767853,2.9319903001785277,1.0,0.5,3.5965919494628906,1288.0738525390625,7.888855934143066,0.08922485262155533,0.7789425849914551,5.372828006744385,0.7237088680267334,29.47125244140625,1.254389762878418,26.812715530395508,0.8647521734237671,19.493703842163086,0.6306983232498169,0.10559423267841339,5.662330150604248,21.077823638916016,1.4080699682235718,188.67750549316406,1.5584913492202759,346.3092346191406,2.9547377380367834e-06,1.1654562870333507e-09,3.9447574615478516,32.024383544921875,45.745994567871094,0.06516500562429428,7.981301784515381,0.3266375660896301
750,77553.371078125,357959.75,77550.562671875,1.4293608531951905,2.75750074672699,1.0,0.5,5.013922214508057,2198.57958984375,8.579163551330566,0.0973990187048912,0.8487090468406677,6.26548957824707,0.7534153461456299,30.52847671508789,1.4007177352905273,29.00140953063965,0.8529694080352783,19.666797637939453,0.6306983232498169,0.10559423267841339,6.298871994018555,20.33987808227539,1.524591326713562,190.88800048828125,1.7135789394378662,370.8993225097656,2.9547377380367834e-06,1.1654562870333507e-09,3.749528408050537,32.317604064941406,46.15058517456055,0.06582395732402802,7.974828243255615,0.33367544412612915
751,77177.74628125,92338.2421875,77175.0468046875,1.4441170229911804,2.5102276954650877,1.0,0.5,3.8487937450408936,1046.5399169921875,7.984977722167969,0.09576594829559326,0.781262218952179,5.200165748596191,0.7439516186714172,30.74542236328125,1.326271891593933,28.45579719543457,0.8430618643760681,19.864667892456055,0.6306983232498169,0.10559423267841339,6.002547740936279,20.47233772277832,1.5348016023635864,193.14637756347656,1.6928925514221191,395.7571716308594,2.9547377380367834e-06,1.1654562870333507e-09,3.609654664993286,30.69292449951172,45.99879837036133,0.06547225266695023,8.018370628356934,0.3341371417045593
752,73916.901875,137667.75,73914.2188125,1.4747500267028808,2.4165030708312987,1.0,0.5,4.151142597198486,1299.114501953125,8.021804809570312,0.09044011682271957,0.7292147874832153,5.014575004577637,0.7936140298843384,34.613582611083984,1.5187227725982666,34.46818161010742,0.8965649604797363,22.009077072143555,0.6306983232498169,0.10559423267841339,6.598865032196045,21.09458351135254,1.6486587524414062,218.29327392578125,1.9251552820205688,433.2598571777344,2.9547377380367834e-06,1.1654562870333507e-09,3.643521308898926,30.345478057861328,45.602054595947266,0.06466346979141235,8.219980239868164,0.3287241756916046
753,73242.1783984375,128184.4921875,73239.5021171875,1.4371482057571412,2.478349281311035,1.0,0.5,4.582098960876465,1251.989990234375,8.095255851745605,0.09331604093313217,0.7738986015319824,5.151968479156494,0.8759937286376953,38.296146392822266,1.5924694538116455,37.95528030395508,1.0166765451431274,24.880022048950195,0.6306983232498169,0.10559423267841339,6.804300785064697,22.323118209838867,1.5982574224472046,212.063720703125,2.0790793895721436,420.60015869140625,2.9547377380367834e-06,1.1654562870333507e-09,4.045586109161377,33.97997283935547,45.807037353515625,0.06490252912044525,8.374160766601562,0.3283974528312683
754,78349.89121875,100333.1484375,78347.054984375,1.421219684123993,2.830369526863098,1.0,0.5,4.129035472869873,1097.3172607421875,8.920756340026855,0.11529997736215591,0.7710478901863098,5.315271854400635,0.7579048871994019,31.88197898864746,1.3165885210037231,29.471837997436523,0.8653074502944946,20.004470825195312,0.6306983232498169,0.10559423267841339,6.127528190612793,20.231454849243164,1.3632763624191284,196.32627868652344,1.713610291481018,398.0263366699219,2.9547377380367834e-06,1.1654562870333507e-09,3.431464672088623,29.057598114013672,46.07026672363281,0.06592172384262085,7.923563480377197,0.31747129559516907
755,75571.4564375,141725.125,75568.55490625,1.4638013143539428,2.87544149684906,1.0,0.5,4.34633207321167,1331.6241455078125,8.25008487701416,0.09232716262340546,0.8186408281326294,5.80897331237793,0.8450390696525574,32.55879592895508,1.461564302444458,28.507530212402344,0.9386119246482849,20.650833129882812,0.6306983232498169,0.10559423267841339,6.666289329528809,22.101598739624023,1.8100361824035645,217.05430603027344,1.6716957092285156,399.740234375,2.9547377380367834e-06,1.1654562870333507e-09,4.172954559326172,34.35285949707031,46.275760650634766,0.06590820103883743,8.410911560058594,0.340145081281662
756,90217.50340625,66357.0703125,90214.63325,1.4602342948913574,2.8197050380706785,1.0,0.5,3.6965389251708984,851.694580078125,8.165070533752441,0.09017398208379745,0.725260853767395,4.816339015960693,0.7209665775299072,30.106098175048828,1.3024860620498657,27.673364639282227,0.8225857019424438,19.845930099487305,0.6306983232498169,0.10559423267841339,6.062380790710449,20.29936408996582,1.6179488897323608,204.4484100341797,1.7266604900360107,398.0032958984375,2.9547377380367834e-06,1.1654562870333507e-09,3.6390814781188965,29.770092010498047,45.80710983276367,0.06499709188938141,8.090929985046387,0.3227528929710388
757,79096.4766953125,88958.015625,79093.6879453125,1.4466741218566894,2.684348070144653,1.0,0.5,3.4729573726654053,1024.3466796875,7.967513084411621,0.09749428927898407,0.7589723467826843,5.264845848083496,0.7033172249794006,28.9560546875,1.2013394832611084,26.341524124145508,0.819566011428833,19.00247573852539,0.6306983232498169,0.10559423267841339,5.417006969451904,18.812707901000977,1.416130781173706,197.59814453125,1.6857329607009888,392.3143615722656,2.9547377380367834e-06,1.1654562870333507e-09,3.5763566493988037,29.541873931884766,45.804805755615234,0.0655675008893013,7.813261985778809,0.3180581331253052
758,79389.17053125,64641.73828125,79386.384078125,1.403483407974243,2.766455683708191,1.0,0.5,3.396013021469116,845.5620727539062,7.552306175231934,0.08219418674707413,0.7661072611808777,5.197160243988037,0.8375169038772583,31.520992279052734,1.2820789813995361,27.31776237487793,0.9351531863212585,19.955236434936523,0.6306983232498169,0.10559423267841339,5.523845672607422,19.800025939941406,1.5768686532974243,203.20811462402344,1.6722679138183594,381.05517578125,2.9547377380367834e-06,1.1654562870333507e-09,3.747898817062378,30.54911231994629,44.886024475097656,0.06387346237897873,8.138465881347656,0.32570043206214905
759,81373.030390625,128368.453125,81370.2484765625,1.443046182155609,2.6775170288085937,1.0,0.5,3.3628318309783936,1271.2213134765625,7.417352676391602,0.0789027288556099,0.7516883015632629,5.514958381652832,0.7444949150085449,31.077665328979492,1.2554686069488525,27.559743881225586,0.8425361514091492,19.87195587158203,0.6306983232498169,0.10559423267841339,5.966287612915039,19.300687789916992,1.5093300342559814,188.69137573242188,1.641108512878418,376.8431091308594,2.9547377380367834e-06,1.1654562870333507e-09,3.595097780227661,31.524227142333984,45.76444625854492,0.06538630276918411,7.84596061706543,0.3248075246810913
760,78247.905671875,89328.21875,78245.200171875,1.4374333968162536,2.5368698320388794,1.0,0.5,3.6003940105438232,992.12548828125,7.957801818847656,0.08252207934856415,0.746749222278595,5.071420192718506,0.7066306471824646,30.46758460998535,1.4085906744003296,30.2296142578125,0.7985602021217346,18.816404342651367,0.6306983232498169,0.10559423267841339,6.09714412689209,19.793479919433594,1.5048487186431885,209.50271606445312,1.9719696044921875,467.8341979980469,2.9547377380367834e-06,1.1654562870333507e-09,3.6935806274414062,29.76725196838379,44.186241149902344,0.06381990015506744,8.052319526672363,0.32777851819992065
761,79401.514390625,79186.96875,79398.6786875,1.444406286239624,2.7820643444061277,1.0,0.5,3.529762029647827,951.3531494140625,8.288485527038574,0.09212745726108551,0.7217221260070801,5.134570598602295,0.7123708128929138,30.169227600097656,1.2926561832427979,28.06777572631836,0.8094168901443481,19.748044967651367,0.6306983232498169,0.10559423267841339,5.4190216064453125,19.50841522216797,1.448198914527893,202.95785522460938,1.7136255502700806,398.636474609375,2.9547377380367834e-06,1.1654562870333507e-09,3.51174259185791,30.403778076171875,45.52713394165039,0.06507379561662674,8.394636154174805,0.32567888498306274
762,75149.1168125,87426.1875,75146.443078125,1.412358582019806,2.523289447784424,1.0,0.5,3.8976426124572754,1001.0182495117188,8.24193286895752,0.0947524905204773,0.7219476103782654,4.998915195465088,0.8086037039756775,34.12477111816406,1.4299205541610718,30.901256561279297,0.9198615550994873,21.59484100341797,0.6306983232498169,0.10559423267841339,5.937423229217529,19.78976058959961,1.52903151512146,200.66143798828125,1.7689999341964722,421.5455627441406,2.9547377380367834e-06,1.1654562870333507e-09,3.5204858779907227,30.63385581970215,44.62455749511719,0.06386715173721313,8.226357460021973,0.32842105627059937
763,98862.946390625,224194.71875,98860.05625,1.4097271320819855,2.9607861824035644,1.0,0.5,3.791818141937256,1723.6776123046875,7.738068580627441,0.08330874890089035,0.780764102935791,5.633350849151611,0.6949904561042786,27.89134979248047,1.2710609436035156,27.162717819213867,0.8140386939048767,18.57498550415039,0.6306983232498169,0.10559423267841339,5.58677864074707,19.135242462158203,1.3825880289077759,191.78822326660156,1.538865327835083,357.255615234375,2.9547377380367834e-06,1.1654562870333507e-09,3.625894069671631,31.07394790649414,45.507713317871094,0.06458214670419693,7.999107360839844,0.3201645016670227
764,68470.7921640625,161429.109375,68467.971390625,1.4509169311523438,2.740336560249329,1.0,0.5,3.8543283939361572,1444.9925537109375,7.332909107208252,0.08200608938932419,0.7736018300056458,5.252009868621826,0.72894287109375,30.20279884338379,1.273934245109558,28.657625198364258,0.8191031217575073,18.46896743774414,0.6306983232498169,0.10559423267841339,5.875999927520752,21.766597747802734,1.4735779762268066,185.3716583251953,1.534982681274414,366.1681823730469,2.9547377380367834e-06,1.1654562870333507e-09,3.7754099369049072,31.05022621154785,45.072086334228516,0.06411126255989075,7.750823974609375,0.32559341192245483
765,80187.4326875,132690.96875,80184.618484375,1.4665242500305176,2.695510362625122,1.0,0.5,3.601311445236206,1292.9339599609375,7.889613628387451,0.08663185685873032,0.7461804151535034,5.087433338165283,0.7241243124008179,31.56584358215332,1.3274760246276855,28.54522705078125,0.8226780891418457,19.985729217529297,0.6306983232498169,0.10559423267841339,5.601616382598877,19.567771911621094,1.39641273021698,189.2859649658203,1.736738920211792,382.87860107421875,2.9547377380367834e-06,1.1654562870333507e-09,3.6011078357696533,30.463544845581055,44.82129669189453,0.06374239921569824,8.217694282531738,0.32885032892227173
766,74448.366921875,100371.8046875,74445.54428125,1.4502890090942382,2.7436336336135865,1.0,0.5,3.6349470615386963,1108.256103515625,8.028027534484863,0.08995899558067322,0.7669208645820618,5.261844635009766,0.6928390860557556,28.893959045410156,1.2906688451766968,27.310213088989258,0.7829604744911194,18.20233917236328,0.6306983232498169,0.10559423267841339,6.589225769042969,19.73680305480957,1.5081011056900024,195.93104553222656,1.5724490880966187,367.9024658203125,2.9547377380367834e-06,1.1654562870333507e-09,3.8056671619415283,29.680156707763672,44.740177154541016,0.06365964561700821,7.80202054977417,0.32129353284835815
767,85837.00978125,215668.546875,85834.2826171875,1.435714382648468,2.5826915044784546,1.0,0.5,3.8898115158081055,1683.8123779296875,7.91525411605835,0.08455967158079147,0.8071260452270508,5.411975383758545,0.8009862303733826,31.802101135253906,1.3070979118347168,28.07840347290039,0.9160884618759155,20.593612670898438,0.6306983232498169,0.10559423267841339,5.851113796234131,21.550933837890625,1.4522558450698853,188.21316528320312,1.5976601839065552,380.65911865234375,2.9547377380367834e-06,1.1654562870333507e-09,3.8353421688079834,32.706199645996094,45.132476806640625,0.06428201496601105,8.052531242370605,0.3352149426937103
768,83825.43771875,185933.609375,83822.784828125,1.4225086517333985,2.460938883781433,1.0,0.5,5.584511756896973,1521.1575927734375,8.895174026489258,0.10515096783638,0.8769733905792236,5.715147972106934,0.9896444082260132,41.27638244628906,1.8555303812026978,39.652923583984375,1.0602092742919922,24.772321701049805,0.6306983232498169,0.10559423267841339,8.496868133544922,26.064842224121094,1.9487075805664062,229.38531494140625,2.0457003116607666,480.14642333984375,2.9547377380367834e-06,1.1654562870333507e-09,4.380397796630859,36.98633575439453,44.5205078125,0.06317213922739029,8.087824821472168,0.3407878279685974
769,95827.075234375,74188.234375,95824.275734375,1.4190921187400818,2.76156995677948,1.0,0.5,4.005621910095215,897.130615234375,8.231416702270508,0.09723949432373047,0.7454233765602112,5.171670913696289,0.8196892142295837,33.31291580200195,1.4317740201950073,29.809640884399414,0.9230679869651794,21.283510208129883,0.6306983232498169,0.10559423267841339,6.511491775512695,20.908716201782227,1.6200648546218872,219.1014862060547,1.8379536867141724,426.39373779296875,2.9547377380367834e-06,1.1654562870333507e-09,4.004149436950684,32.20364761352539,44.92976760864258,0.06384886801242828,8.275206565856934,0.34254685044288635
770,87000.6830234375,79771.5625,86997.88703125,1.422483033657074,2.7476790494918824,1.0,0.5,4.719644546508789,957.4266357421875,8.441500663757324,0.10329169034957886,0.7278057932853699,4.800187110900879,0.7769731879234314,32.206581115722656,1.3824782371520996,31.402441024780273,0.8724780678749084,20.34694480895996,0.6306983232498169,0.10559423267841339,6.069356918334961,19.767860412597656,1.6888889074325562,204.01145935058594,1.7355399131774902,393.4064025878906,2.9547377380367834e-06,1.1654562870333507e-09,3.455545425415039,29.553043365478516,44.20179748535156,0.06248926743865013,7.9058451652526855,0.3216533362865448
771,75024.61621875,106533.8671875,75021.897109375,1.42585023021698,2.586160545349121,1.0,0.5,4.2477922439575195,1145.6165771484375,8.434322357177734,0.10780774056911469,0.7711600661277771,5.261939525604248,0.681014895439148,27.257551193237305,1.260903000831604,26.185863494873047,0.7791165113449097,17.8693790435791,0.6306983232498169,0.10559423267841339,5.496731281280518,19.764490127563477,1.6535298824310303,191.5150909423828,1.9121530055999756,373.2235412597656,2.9547377380367834e-06,1.1654562870333507e-09,3.6654305458068848,29.56622886657715,44.866065979003906,0.06387316435575485,7.917025566101074,0.3262113928794861
772,86120.83390625,181508.109375,86118.0336953125,1.4616946268081665,2.6783074436187744,1.0,0.5,3.960252523422241,1521.291015625,8.731732368469238,0.10345199704170227,0.7609145641326904,5.389029502868652,0.7598077058792114,30.909149169921875,1.377659797668457,29.00853157043457,0.8852516412734985,20.08392906188965,0.6306983232498169,0.10559423267841339,6.453865051269531,21.633949279785156,1.5666218996047974,206.01901245117188,1.8294360637664795,424.8884582519531,2.9547377380367834e-06,1.1654562870333507e-09,3.7024476528167725,33.0648307800293,44.675167083740234,0.06372866779565811,8.487239837646484,0.34701332449913025
773,76989.352921875,211952.640625,76986.70734375,1.4458046975135803,2.399557463645935,1.0,0.5,4.069845676422119,1656.68359375,7.591595649719238,0.0819881409406662,0.789721667766571,5.386227130889893,0.8777398467063904,34.28126907348633,1.324880838394165,28.60015106201172,0.9599012136459351,21.240427017211914,0.6306983232498169,0.10559423267841339,6.54150390625,22.195117950439453,1.6472270488739014,207.70822143554688,2.0290284156799316,418.7191467285156,2.9547377380367834e-06,1.1654562870333507e-09,4.301361560821533,35.760948181152344,45.062644958496094,0.06403074413537979,8.21632194519043,0.3438606560230255
774,89093.30871875,113652.25,89090.5945625,1.4263379583358764,2.575172978401184,1.0,0.5,3.8732728958129883,1178.29345703125,7.506923198699951,0.08597805351018906,0.7639986276626587,5.244270324707031,0.8011465668678284,32.976959228515625,1.3324949741363525,29.948535919189453,0.9309934377670288,20.88330078125,0.6306983232498169,0.10559423267841339,5.994513511657715,20.763267517089844,1.572152018547058,209.43919372558594,1.6909277439117432,393.71990966796875,2.9547377380367834e-06,1.1654562870333507e-09,3.8668997287750244,31.225753784179688,44.24165725708008,0.06304790079593658,7.8667120933532715,0.3197402358055115
775,82941.861859375,177844.546875,82939.140515625,1.483847912788391,2.4759844131469726,1.0,0.5,4.98106575012207,1490.8056640625,9.150136947631836,0.1391734480857849,0.8167212009429932,5.660041332244873,0.847051203250885,33.48258972167969,1.4797834157943726,31.18096923828125,0.9715398550033569,21.667234420776367,0.6306983232498169,0.10559423267841339,7.72873592376709,25.52968406677246,1.7358170747756958,218.17684936523438,1.9985440969467163,463.980712890625,2.9547377380367834e-06,1.1654562870333507e-09,4.064274311065674,34.26362991333008,44.360382080078125,0.0630352795124054,7.9772820472717285,0.33647119998931885
776,89139.740734375,83247.703125,89136.84646875,1.4513975811004638,2.8858491983413694,1.0,0.5,4.232837200164795,950.8050537109375,8.132111549377441,0.09396910667419434,0.7275797128677368,4.890110492706299,0.7544915080070496,32.354976654052734,1.4548962116241455,30.951324462890625,0.8779398202896118,21.39067268371582,0.6306983232498169,0.10559423267841339,6.041718482971191,20.53706932067871,1.8032786846160889,236.77354431152344,1.8856823444366455,448.92010498046875,2.9547377380367834e-06,1.1654562870333507e-09,3.746699571609497,30.26398468017578,45.331783294677734,0.06388428062200546,8.684883117675781,0.349457323551178
777,79896.412171875,81159.4296875,79893.528203125,1.4687333607673645,2.831473906517029,1.0,0.5,4.280545711517334,958.6878662109375,8.42735481262207,0.10211920738220215,0.7422013878822327,5.149252891540527,0.7923449277877808,32.02394104003906,1.4132987260818481,28.866979598999023,0.9068942666053772,20.762042999267578,0.6306983232498169,0.10559423267841339,5.671083927154541,19.299020767211914,1.6279677152633667,210.89398193359375,1.7269527912139893,411.13836669921875,2.9547377380367834e-06,1.1654562870333507e-09,3.6790757179260254,30.44775390625,45.031620025634766,0.06394711881875992,8.305176734924316,0.33574599027633667
778,80524.701515625,242101.640625,80521.763296875,1.4462714681625366,2.9836696853637696,1.0,0.5,4.718367576599121,1776.97900390625,7.8416876792907715,0.0938086286187172,0.7913220524787903,5.56066370010376,0.8276994228363037,35.570926666259766,1.4629411697387695,30.61018180847168,0.9450258612632751,22.816770553588867,0.6306983232498169,0.10559423267841339,6.370733737945557,21.32120704650879,1.7841601371765137,227.3658905029297,1.7475917339324951,419.0995788574219,2.9547377380367834e-06,1.1654562870333507e-09,3.9145193099975586,34.606201171875,44.83464050292969,0.06363821774721146,8.241479873657227,0.35199517011642456
779,80762.107,141329.59375,80759.2618359375,1.4422575507164002,2.804779239654541,1.0,0.5,4.770197868347168,1328.146728515625,7.540736198425293,0.08410506695508957,0.7649020552635193,5.050386428833008,0.8456555008888245,35.3789176940918,1.4228219985961914,30.911596298217773,0.9624386429786682,22.883068084716797,0.6306983232498169,0.10559423267841339,6.443302154541016,21.467151641845703,1.5292030572891235,200.07102966308594,2.0535202026367188,412.7997131347656,2.9547377380367834e-06,1.1654562870333507e-09,3.6900546550750732,31.11547088623047,44.64167022705078,0.06295587867498398,8.149598121643066,0.3344000279903412
780,89298.984671875,121792.4140625,89296.16315625,1.415221076488495,2.811949760437012,1.0,0.5,4.132707118988037,1219.3209228515625,8.32129192352295,0.09809177368879318,0.7456891536712646,4.988929748535156,0.7718402743339539,30.54716682434082,1.3771919012069702,29.336305618286133,0.8940198421478271,19.89584732055664,0.6306983232498169,0.10559423267841339,6.270990371704102,21.96626853942871,1.6369892358779907,210.46913146972656,1.7948521375656128,412.6053161621094,2.9547377380367834e-06,1.1654562870333507e-09,3.6718666553497314,33.019371032714844,44.789756774902344,0.06363368779420853,8.03579330444336,0.3398701548576355
