timestep,reward,length,violations,thrust,sfc,T4
247400,80.604557,200,27,5099.578125,0.5928950384259224,2739.98876953125
247600,-394.27226,200,84,10342.439062500001,0.6526441127061844,2783.513671875
247800,176.968579,200,1,10360.400000000001,0.648949146270752,2784.12109375
248000,-200.209761,200,61,5043.610937500001,0.5895335227251053,2739.752685546875
248200,-131.5596,200,51,5043.6125,0.5895333364605904,2739.752685546875
248400,107.748228,200,24,5047.767187500001,0.5898453667759895,2739.772216796875
248600,-206.53528,200,64,6585.798437500001,0.5158954858779907,2747.472900390625
248800,25.370223,200,27,5113.7765625,0.593486912548542,2740.041015625
249000,147.441696,200,15,5117.770312500001,0.5936354026198387,2740.055419921875
249200,-51.493544,200,47,7005.9671875,0.5728280544281006,2749.546875
249400,-190.512604,200,62,9187.178125,0.7883700728416443,2754.934814453125
249600,145.387939,200,2,10336.212500000001,0.6538866460323334,2783.304931640625
249800,-364.693354,200,92,5089.7421875,0.5924271792173386,2739.950927734375
250000,44.439512,200,19,5043.6125,0.5895333364605904,2739.752685546875
250200,-186.057938,200,58,5043.6125,0.5895333364605904,2739.752685546875
250400,-515.463067,200,103,10360.400000000001,0.648949146270752,2784.12109375
250600,237.104964,200,1,5043.610937500001,0.5895335227251053,2739.752685546875
250800,-348.499378,200,78,5043.6125,0.5895333364605904,2739.752685546875
251000,-32.27935,200,34,8113.048437500001,0.7957398891448975,2744.73779296875
251200,-83.875507,200,44,9417.540625,0.7680885493755341,2759.3876953125
251400,66.290598,200,22,10360.400000000001,0.648949146270752,2784.12109375
251600,-235.436737,200,69,5043.610937500001,0.5895335227251053,2739.752685546875
251800,49.650414,200,32,5043.6125,0.5895333364605904,2739.752685546875
252000,189.432352,200,3,5043.610937500001,0.5895335227251053,2739.752685546875
252200,-33.69087,200,35,5043.6125,0.5895333364605904,2739.752685546875
252400,193.049511,200,1,7045.676562500001,0.5848629772663116,2749.339111328125
252600,-409.584707,200,101,9259.53125,0.7824267446994781,2756.25830078125
252800,148.336991,200,10,5099.425,0.592888630926609,2739.98828125
253000,11.170441,200,36,10360.400000000001,0.648949146270752,2784.12109375
253200,77.28471,200,24,10360.400000000001,0.648949146270752,2784.12109375
253400,101.553599,200,22,9378.4765625,0.7717868685722351,2758.5849609375
253600,-18.406067,200,33,5123.9640625,0.5938520282506943,2740.076904296875
253800,124.031504,200,17,5043.6125,0.5895333364605904,2739.752685546875
254000,-231.057444,200,67,5043.6125,0.5895333364605904,2739.752685546875
254200,-383.812748,200,98,8377.495312500001,0.8112844079732895,2745.626220703125
254400,-42.167453,200,31,5098.246875000001,0.5928349122405052,2739.983642578125
254600,44.256836,200,34,8490.9546875,0.8140645176172256,2746.314208984375
254800,268.402173,200,0,10356.621875,0.6497405469417572,2783.99267578125
255000,-56.149865,200,37,5043.6125,0.5895333364605904,2739.752685546875
255200,245.564278,200,3,5043.6125,0.5895333364605904,2739.752685546875
255400,194.171141,200,3,8758.790625,0.8121559768915176,2748.71923828125
255600,-36.440169,200,35,5043.610937500001,0.5895335227251053,2739.752685546875
255800,-130.320062,200,43,10360.400000000001,0.648949146270752,2784.12109375
256000,38.245469,200,29,5043.6125,0.5895333364605904,2739.752685546875
256200,-51.032734,200,46,5043.6125,0.5895333364605904,2739.752685546875
256400,236.366109,200,1,5043.6125,0.5895333364605904,2739.752685546875
256600,-63.021523,200,42,5043.6125,0.5895333364605904,2739.752685546875
256800,-96.34647,200,49,5043.610937500001,0.5895335227251053,2739.752685546875
257000,98.993684,200,23,5043.6125,0.5895333364605904,2739.752685546875
257200,-217.076219,200,65,9335.8765625,0.775710716843605,2757.73095703125
257400,-61.456591,200,40,10360.400000000001,0.648949146270752,2784.12109375
257600,57.18806,200,29,8868.609375,0.8082368224859238,2750.03515625
257800,228.666128,200,2,9016.115625,0.8004644513130188,2752.108154296875
258000,24.265126,200,35,5095.168750000001,0.5926910415291786,2739.971923828125
258200,49.61893,200,25,5072.078125,0.5914613232016563,2739.879150390625
258400,-497.625256,200,108,10360.400000000001,0.648949146270752,2784.12109375
258600,163.445691,200,16,9058.8921875,0.7977253198623657,2752.7734375
258800,-242.555922,200,70,10360.400000000001,0.648949146270752,2784.12109375
259000,-106.505842,200,48,8597.646875,0.8146780729293823,2747.1376953125
259200,-45.943294,200,45,10360.400000000001,0.648949146270752,2784.12109375
259400,219.765324,200,1,10359.0984375,0.6492225825786591,2784.076904296875
259600,57.137102,200,29,5043.614062500001,0.5895334854722023,2739.752685546875
259800,230.701259,200,0,10360.400000000001,0.648949146270752,2784.12109375
260000,-490.94438,200,106,5043.6125,0.5895333364605904,2739.752685546875
260200,235.634348,200,2,10360.400000000001,0.648949146270752,2784.12109375
260400,-9.650183,200,40,5053.171875,0.5902338400483131,2739.796630859375
260600,-132.679331,200,44,9366.8421875,0.7728702574968338,2758.349609375
260800,190.96358,200,11,10360.400000000001,0.648949146270752,2784.12109375
261000,-872.041037,200,170,5043.6125,0.5895333364605904,2739.752685546875
261200,-382.236302,200,83,9336.901562500001,0.7756176590919495,2757.751220703125
261400,-60.710893,200,41,9436.9625,0.766216367483139,2759.79345703125
261600,-119.363604,200,51,5043.6125,0.5895333364605904,2739.752685546875
261800,-273.284152,200,65,10360.400000000001,0.648949146270752,2784.12109375
262000,-363.341728,200,87,5043.610937500001,0.5895335227251053,2739.752685546875
262200,-98.850211,200,47,10324.800000000001,0.6561147421598434,2782.925537109375
262400,27.163341,200,35,5043.6125,0.5895333364605904,2739.752685546875
262600,-493.79065,200,106,5043.6125,0.5895333364605904,2739.752685546875
262800,64.655186,200,29,8932.5359375,0.8052022010087967,2750.890869140625
263000,-276.667795,200,73,5043.6125,0.5895333364605904,2739.752685546875
263200,220.390187,200,2,5043.610937500001,0.5895336717367172,2739.752685546875
263400,61.430598,200,29,5043.6125,0.5895333364605904,2739.752685546875
263600,7.0315,200,35,5043.6125,0.5895333364605904,2739.752685546875
263800,-18.35734,200,43,5068.0390625,0.5912166461348534,2739.862060546875
264000,182.156543,200,3,5043.610937500001,0.5895335227251053,2739.752685546875
264200,-268.741254,200,76,5043.6125,0.5895333364605904,2739.752685546875
264400,-182.194718,200,58,5043.6125,0.5895333364605904,2739.752685546875
264600,-43.622864,200,35,10360.400000000001,0.648949146270752,2784.12109375
264800,185.912333,200,2,7836.801562500001,0.7651212811470032,2744.79833984375
265000,-19.248738,200,30,5043.6125,0.5895340070128441,2739.752685546875
265200,-87.467866,200,46,5043.610937500001,0.5895335227251053,2739.752685546875
265400,256.98003,200,1,5043.614062500001,0.5895334854722023,2739.752685546875
265600,-531.568429,200,120,9189.496875,0.7881864905357361,2754.97607421875
265800,178.685624,200,2,5043.614062500001,0.5895334854722023,2739.752685546875
266000,201.473583,200,1,10360.400000000001,0.648949146270752,2784.12109375
266200,-196.492326,200,66,5065.9515625,0.5910858139395714,2739.85302734375
266400,-44.905593,200,24,10360.400000000001,0.648949146270752,2784.12109375
266600,254.639116,200,1,8445.5484375,0.813220739364624,2746.01611328125
266800,-126.548422,200,60,5079.59375,0.5918921902775764,2739.91015625
267000,-24.823544,200,35,9310.6859375,0.7779736071825027,2757.23681640625
267200,197.984743,200,2,10360.400000000001,0.648949146270752,2784.12109375
267400,214.94604,200,9,5043.6125,0.5895333364605904,2739.752685546875
267600,1.640835,200,37,5043.614062500001,0.5895334854722023,2739.752685546875
267800,-47.435512,200,38,5043.6125,0.5895333364605904,2739.752685546875
268000,-88.879257,200,38,10360.400000000001,0.648949146270752,2784.12109375
268200,235.007762,200,2,5043.610937500001,0.5895335227251053,2739.752685546875
268400,83.629325,200,13,5049.234375,0.5899529531598091,2739.77880859375
268600,263.332263,200,1,5043.614062500001,0.5895338207483292,2739.752685546875
268800,-169.396337,200,51,5043.6203125,0.589534118771553,2739.7529296875
269000,39.655535,200,26,9510.8140625,0.7589107006788254,2761.376220703125
269200,186.45676,200,1,10360.400000000001,0.648949146270752,2784.12109375
269400,179.892997,200,2,5050.7484375,0.5900627747178078,2739.785888671875
269600,13.847412,200,31,5043.6125,0.5895333364605904,2739.752685546875
269800,-134.13606,200,46,10360.400000000001,0.648949146270752,2784.12109375
270000,-250.284175,200,65,10360.400000000001,0.648949146270752,2784.12109375
270200,-122.502305,200,55,5043.6125,0.5895333364605904,2739.752685546875
270400,-181.599185,200,59,10360.400000000001,0.648949146270752,2784.12109375
270600,-120.020514,200,58,9660.415625,0.7433189451694489,2764.763671875
270800,-83.300856,200,44,10025.275000000001,0.7011361420154572,2774.0009765625
271000,-190.462846,200,52,10360.400000000001,0.648949146270752,2784.12109375
271200,-266.527675,200,72,10360.400000000001,0.648949146270752,2784.12109375
271400,-571.961988,200,126,10223.995312500001,0.6735473126173019,2779.72412109375
271600,247.969757,200,0,5057.2484375,0.5905163660645485,2739.81494140625
271800,-142.492885,200,58,9620.135937500001,0.7476125657558441,2763.82861328125
272000,197.23007,200,2,7552.9015625,0.7175090163946152,2745.80322265625
272200,-136.731176,200,51,5065.110937500001,0.5910327658057213,2739.849609375
272400,-440.151141,200,100,5043.6125,0.5895333364605904,2739.752685546875
272600,-130.49461,200,51,5043.676562500001,0.5895382538437843,2739.753173828125
272800,-164.581001,200,55,9311.714062500001,0.7778820395469666,2757.256591796875
273000,23.459822,200,34,8879.5296875,0.8077563345432281,2750.1767578125
273200,-41.475735,200,38,5043.614062500001,0.5895334854722023,2739.752685546875
273400,-337.186903,200,83,10360.400000000001,0.648949146270752,2784.12109375
273600,73.681599,200,28,5043.6125,0.5895333364605904,2739.752685546875
273800,2.354629,200,37,5043.618750000001,0.5895344540476799,2739.752685546875
274000,-225.477517,200,70,9609.934375,0.7486892491579056,2763.594482421875
274200,-142.620183,200,61,5043.6125,0.5895333364605904,2739.752685546875
274400,-315.943774,200,87,9516.434375,0.7583431899547577,2761.4990234375
274600,142.476065,200,3,6817.9140625,0.5312501639127731,2749.3818359375
274800,157.868195,200,15,8794.5125,0.811067745089531,2749.1259765625
275000,-388.335387,200,95,9249.3875,0.7832861691713333,2756.068359375
275200,-98.388479,200,49,10360.400000000001,0.648949146270752,2784.12109375
275400,-362.341935,200,94,9904.7703125,0.7158263772726059,2770.792724609375
275600,147.469143,200,17,5043.6125,0.5895333364605904,2739.752685546875
275800,39.66779,200,33,7349.993750000001,0.6724595278501511,2747.041259765625
276000,-27.883763,200,35,10360.400000000001,0.648949146270752,2784.12109375
276200,162.026955,200,3,9599.604687500001,0.7497750222682953,2763.3583984375
276400,161.172002,200,6,5043.6125,0.5895333364605904,2739.752685546875
276600,247.826334,200,0,10360.400000000001,0.648949146270752,2784.12109375
276800,-388.399951,200,90,5043.6828125,0.589539185166359,2739.7529296875
277000,236.395025,200,1,10341.954687500001,0.6527414172887802,2783.497314453125
277200,-334.835309,200,74,5043.6125,0.5895333364605904,2739.752685546875
277400,205.641062,200,2,10360.400000000001,0.648949146270752,2784.12109375
277600,-362.054032,200,95,10086.3953125,0.6932352483272552,2775.6962890625
277800,159.757782,200,14,5043.6125,0.5895333364605904,2739.752685546875
278000,-502.531467,200,108,5043.6125,0.5895333364605904,2739.752685546875
278200,-181.653233,200,56,5043.6125,0.5895333364605904,2739.752685546875
278400,-303.766319,200,85,5043.6125,0.5895333364605904,2739.752685546875
278600,-191.476743,200,54,10360.400000000001,0.648949146270752,2784.12109375
278800,-449.122546,200,86,10360.400000000001,0.648949146270752,2784.12109375
279000,28.192936,200,29,5043.6125,0.5895333364605904,2739.752685546875
279200,-172.846693,200,57,5043.6125,0.5895333364605904,2739.752685546875
279400,115.790791,200,15,10360.400000000001,0.648949146270752,2784.12109375
279600,-47.323539,200,46,5043.6125,0.5895333364605904,2739.752685546875
279800,-256.753536,200,77,5043.6125,0.5895333364605904,2739.752685546875
280000,-216.540163,200,73,5043.6125,0.5895333364605904,2739.752685546875
280200,-391.091425,200,97,5043.6125,0.5895333364605904,2739.752685546875
280400,-104.700628,200,47,10360.400000000001,0.648949146270752,2784.12109375
280600,-464.380419,200,108,10329.9671875,0.6551136076450348,2783.096923828125
280800,110.265017,200,17,10360.400000000001,0.648949146270752,2784.12109375
281000,166.494942,200,14,10357.407812500001,0.649576261639595,2784.01953125
281200,-40.166605,200,35,5043.615625,0.5895339697599411,2739.752685546875
281400,-34.819398,200,42,5043.6484375,0.5895364284515381,2739.7529296875
281600,-70.889777,200,50,5043.6125,0.5895333364605904,2739.752685546875
281800,-121.848263,200,48,5043.64375,0.5895359814167023,2739.7529296875
282000,102.192913,200,22,10339.0765625,0.6533174216747284,2783.40087890625
282200,225.396726,200,1,5043.6484375,0.5895371362566948,2739.7529296875
282400,178.95815,200,2,5043.64375,0.5895359814167023,2739.7529296875
282600,150.194511,200,14,5043.628125,0.5895352363586426,2739.752685546875
282800,-58.535613,200,40,10302.518750000001,0.6602934747934341,2782.195556640625
283000,-231.611883,200,75,5043.6125,0.5895333364605904,2739.752685546875
283200,-175.24633,200,57,5043.6125,0.5895333364605904,2739.752685546875
283400,-502.558308,200,108,5043.6625,0.5895375087857246,2739.7529296875
283600,-220.516537,200,66,5043.653125000001,0.5895363911986351,2739.7529296875
283800,-8.706463,200,38,5043.696875000001,0.5895406380295753,2739.753173828125
284000,-246.788432,200,69,5043.6125,0.5895333364605904,2739.752685546875
284200,-158.090751,200,62,5043.650000000001,0.5895370990037918,2739.7529296875
284400,-106.396298,200,41,6669.3390625,0.5182478949427605,2748.2490234375
284600,14.784558,200,29,5387.53125,0.5910997465252876,2740.69970703125
284800,86.977936,200,14,9320.5046875,0.7770967483520508,2757.42822265625
285000,-84.543778,200,46,5046.293750000001,0.5897363275289536,2739.765380859375
285200,-92.504015,200,46,5043.6125,0.5895333364605904,2739.752685546875
285400,-185.265331,200,65,5090.739062500001,0.59247687458992,2739.954833984375
285600,-441.205717,200,105,5043.6125,0.5895333364605904,2739.752685546875
285800,-145.087997,200,53,10360.400000000001,0.648949146270752,2784.12109375
286000,235.966018,200,2,5269.08125,0.594760999083519,2740.47216796875
286200,-107.110663,200,48,5043.634375000001,0.5895355343818665,2739.752685546875
286400,-143.826964,200,54,10360.400000000001,0.648949146270752,2784.12109375
286600,-45.524015,200,45,5043.628125,0.5895354226231575,2739.7529296875
286800,-314.681476,200,78,5043.6203125,0.5895349383354187,2739.752685546875
287000,241.823283,200,2,10360.400000000001,0.648949146270752,2784.12109375
287200,-156.115419,200,56,10360.400000000001,0.648949146270752,2784.12109375
287400,-257.833375,200,66,10360.400000000001,0.648949146270752,2784.12109375
287600,-369.874628,200,88,5043.6125,0.5895333364605904,2739.752685546875
287800,-166.010077,200,50,10360.400000000001,0.648949146270752,2784.12109375
288000,159.010433,200,16,10360.400000000001,0.648949146270752,2784.12109375
288200,-0.476944,200,32,5342.121875000001,0.592869408428669,2740.61767578125
288400,181.982909,200,2,10360.400000000001,0.648949146270752,2784.12109375
288600,-201.633776,200,61,5043.6125,0.5895333364605904,2739.752685546875
288800,-97.317123,200,54,5043.6125,0.5895333364605904,2739.752685546875
289000,199.315545,200,2,10360.400000000001,0.648949146270752,2784.12109375
289200,-451.996286,200,108,5043.6203125,0.5895346030592918,2739.7529296875
289400,131.431093,200,4,5304.153125000001,0.5940121039748192,2740.544677734375
289600,253.059737,200,1,5043.6203125,0.5895346030592918,2739.752685546875
289800,-362.779377,200,91,5043.621875000001,0.5895347520709038,2739.752685546875
290000,-309.99236,200,83,5043.6171875,0.5895344913005829,2739.752685546875
290200,1.885397,200,38,10359.8328125,0.6490681320428848,2784.10205078125
290400,80.024739,200,27,10359.525000000001,0.6491336226463318,2784.09130859375
290600,253.316219,200,0,5397.2609375,0.5906686559319496,2740.716796875
290800,211.603278,200,1,10360.400000000001,0.648949146270752,2784.12109375
291000,52.336414,200,30,5346.590625000001,0.5927132442593575,2740.625732421875
291200,-362.564029,200,91,5043.6171875,0.5895339325070381,2739.752685546875
291400,-4.411921,200,31,5043.615625,0.5895339697599411,2739.752685546875
291600,247.941704,200,2,9846.290625000001,0.7226457446813583,2769.2939453125
291800,-122.164672,200,57,5043.614062500001,0.589534305036068,2739.752685546875
292000,29.043024,200,36,5043.6125,0.5895333364605904,2739.752685546875
292200,-161.659466,200,43,9451.65625,0.7647857815027237,2760.103515625
292400,-361.17556,200,87,5043.6234375,0.5895350873470306,2739.7529296875
292600,234.498434,200,2,5043.615625,0.589534118771553,2739.752685546875
292800,127.751339,200,12,5043.6125,0.5895333364605904,2739.752685546875
293000,-260.273013,200,64,7987.660937500001,0.7837120443582535,2744.64599609375
293200,210.894564,200,1,10360.400000000001,0.648949146270752,2784.12109375
293400,248.789388,200,1,5043.614062500001,0.589534305036068,2739.752685546875
293600,-180.434172,200,58,10360.400000000001,0.648949146270752,2784.12109375
293800,31.613702,200,33,10360.03125,0.64902663230896,2784.108642578125
294000,-90.967568,200,55,5043.6125,0.5895333364605904,2739.752685546875
294200,-162.813661,200,55,5043.6125,0.5895333364605904,2739.752685546875
294400,-51.357149,200,47,5045.887500000001,0.5897058546543121,2739.763427734375
294600,232.157176,200,1,5043.6125,0.5895340070128441,2739.752685546875
294800,242.811641,200,0,10360.400000000001,0.648949146270752,2784.12109375
295000,-380.645391,200,90,5161.675,0.5948180332779884,2740.19873046875
295200,-262.803272,200,72,5043.6125,0.5895333364605904,2739.752685546875
295400,95.733421,200,17,5043.6125,0.5895333364605904,2739.752685546875
295600,-132.504976,200,55,5044.939062500001,0.5896347016096115,2739.7587890625
295800,234.470875,200,1,10360.400000000001,0.648949146270752,2784.12109375
296000,-230.288978,200,68,5150.015625,0.5945818871259689,2740.162841796875
296200,178.208164,200,3,10360.400000000001,0.648949146270752,2784.12109375
296400,171.306937,200,2,5043.610937500001,0.5895335227251053,2739.752685546875
296600,-60.296308,200,42,10360.400000000001,0.648949146270752,2784.12109375
296800,-415.158686,200,101,10113.9765625,0.6895335763692856,2776.478271484375
297000,130.965963,200,16,10359.815625000001,0.6490721553564072,2784.101318359375
297200,-114.461891,200,56,10359.9765625,0.6490383297204971,2784.106689453125
297400,-104.105704,200,52,5043.610937500001,0.5895336717367172,2739.752685546875
297600,-31.558077,200,40,5043.610937500001,0.5895336717367172,2739.752685546875
297800,230.922213,200,2,5043.610937500001,0.5895336717367172,2739.752685546875
298000,-93.71415,200,46,10187.434375,0.6791210919618607,2778.620849609375
298200,-142.594057,200,46,5160.770312500001,0.5948010459542274,2740.196044921875
298400,-122.756138,200,59,10360.400000000001,0.648949146270752,2784.12109375
298600,-335.285885,200,82,10360.400000000001,0.648949146270752,2784.12109375
298800,63.996917,200,29,5043.610937500001,0.5895335227251053,2739.752685546875
299000,-14.532684,200,26,5045.645312500001,0.5896875634789467,2739.76220703125
299200,-35.120436,200,46,9901.542187500001,0.7162073999643326,2770.708984375
299400,71.088275,200,27,5043.614062500001,0.5895334854722023,2739.752685546875
299600,76.970388,200,17,5043.6125,0.5895333364605904,2739.752685546875
299800,54.526179,200,30,5043.6125,0.5895333364605904,2739.752685546875
300000,-72.231949,200,48,5045.83125,0.5897015333175659,2739.76318359375
300200,-342.261976,200,76,5043.6125,0.5895333364605904,2739.752685546875
300400,-314.878845,200,79,5091.625,0.5925211682915688,2739.958251953125
300600,168.505821,200,3,5043.610937500001,0.5895335227251053,2739.752685546875
300800,188.085064,200,11,5047.8390625,0.5898504331707954,2739.7724609375
301000,213.171683,200,1,9232.890625,0.7846657186746597,2755.7626953125
301200,149.773623,200,13,5043.6125,0.5895333364605904,2739.752685546875
301400,9.502325,200,34,10359.737500000001,0.6490880995988846,2784.0986328125
301600,237.960345,200,2,5043.610937500001,0.5895335227251053,2739.752685546875
301800,15.404707,200,36,5043.610937500001,0.5895335227251053,2739.752685546875
302000,250.311966,200,1,10360.400000000001,0.648949146270752,2784.12109375
302200,10.421611,200,37,10360.400000000001,0.648949146270752,2784.12109375
302400,235.779765,200,2,5043.610937500001,0.5895335227251053,2739.752685546875
302600,61.404957,200,28,5043.6125,0.5895333364605904,2739.752685546875
302800,9.700442,200,29,5043.6125,0.5895333364605904,2739.752685546875
303000,199.288955,200,1,10360.400000000001,0.648949146270752,2784.12109375
303200,-193.373354,200,60,5043.6125,0.5895333364605904,2739.752685546875
303400,-50.332062,200,39,10360.400000000001,0.648949146270752,2784.12109375
303600,1.987022,200,32,5043.610937500001,0.5895335227251053,2739.752685546875
303800,239.887418,200,1,10359.760937500001,0.6490834057331085,2784.099365234375
304000,-145.390439,200,57,5043.6125,0.5895333364605904,2739.752685546875
304200,124.293038,200,18,8824.30625,0.8100209385156631,2749.48095703125
304400,-413.775396,200,95,5043.6125,0.5895333364605904,2739.752685546875
304600,191.773999,200,2,10178.653125,0.680416002869606,2778.35986328125
304800,-47.884652,200,39,5043.610937500001,0.5895335227251053,2739.752685546875
305000,-21.845298,200,41,5070.660937500001,0.5913760885596275,2739.873046875
305200,-144.598201,200,62,8957.6296875,0.8038683980703354,2751.24462890625
305400,164.198677,200,12,5043.6125,0.5895333364605904,2739.752685546875
305600,0.853157,200,30,5043.6125,0.5895333364605904,2739.752685546875
305800,-69.679801,200,41,5043.6125,0.5895333364605904,2739.752685546875
306000,-13.458169,200,40,5043.6125,0.5895333364605904,2739.752685546875
306200,-360.930891,200,92,10360.400000000001,0.648949146270752,2784.12109375
306400,-116.817605,200,57,6767.615625,0.5252700299024582,2749.056640625
306600,-30.784986,200,35,10360.400000000001,0.648949146270752,2784.12109375
306800,-275.668187,200,72,5043.6125,0.5895333364605904,2739.752685546875
307000,-375.407543,200,97,10253.956250000001,0.6687252223491669,2780.649658203125
307200,244.51475,200,0,10359.4265625,0.6491538882255554,2784.088134765625
307400,217.198532,200,1,10360.400000000001,0.648949146270752,2784.12109375
307600,116.43323,200,19,9077.542187500001,0.7964685559272766,2753.072265625
307800,-160.829116,200,56,5043.6125,0.5895333364605904,2739.752685546875
308000,247.413893,200,2,5043.6125,0.5895333364605904,2739.752685546875
308200,-107.993066,200,47,10360.400000000001,0.648949146270752,2784.12109375
308400,55.979954,200,22,5043.6125,0.5895333364605904,2739.752685546875
308600,245.91825,200,1,9307.4375,0.7782620936632156,2757.173583984375
308800,-20.395751,200,41,5043.614062500001,0.5895334854722023,2739.752685546875
309000,-84.226318,200,41,9043.800000000001,0.7987149059772491,2752.535400390625
309200,-177.200738,200,51,10360.400000000001,0.648949146270752,2784.12109375
309400,-50.16513,200,46,5043.6125,0.5895333364605904,2739.752685546875
309600,247.100309,200,2,6742.6234375,0.5229557678103447,2748.868408203125
309800,-130.59867,200,47,6639.5890625,0.5170867964625359,2747.978271484375
310000,-160.047687,200,51,10360.400000000001,0.648949146270752,2784.12109375
310200,257.127156,200,0,6806.284375,0.5296972393989563,2749.31396484375
310400,177.341014,200,3,5043.614062500001,0.5895334854722023,2739.752685546875
310600,92.102157,200,15,5043.6125,0.5895333364605904,2739.752685546875
310800,-261.583551,200,63,10360.400000000001,0.648949146270752,2784.12109375
311000,-145.606823,200,40,10360.400000000001,0.648949146270752,2784.12109375
311200,-151.404423,200,47,5043.6125,0.5895333364605904,2739.752685546875
311400,-191.246488,200,68,7000.446875000001,0.5712073668837547,2749.570068359375
311600,-20.238903,200,28,10360.400000000001,0.648949146270752,2784.12109375
311800,-40.245715,200,31,6707.275000000001,0.5203281342983246,2748.580322265625
312000,247.324393,200,0,10360.400000000001,0.648949146270752,2784.12109375
312200,2.528531,200,39,5043.6125,0.5895340070128441,2739.752685546875
312400,-83.613514,200,44,5043.6125,0.5895334854722023,2739.752685546875
312600,36.107739,200,35,5043.6125,0.5895333364605904,2739.752685546875
312800,-338.538225,200,90,5043.6125,0.5895333364605904,2739.752685546875
313000,-349.306604,200,91,10287.0078125,0.6630805879831314,2781.695068359375
313200,-206.895486,200,70,5043.6125,0.5895333364605904,2739.752685546875
313400,-270.563207,200,64,10360.400000000001,0.648949146270752,2784.12109375
313600,186.95251,200,2,10360.400000000001,0.648949146270752,2784.12109375
313800,-175.305807,200,57,5048.628125,0.5899085104465485,2739.776123046875
314000,77.998808,200,27,5043.6125,0.5895333364605904,2739.752685546875
314200,-250.680808,200,76,5043.6125,0.5895333364605904,2739.752685546875
314400,-171.713579,200,51,10360.400000000001,0.648949146270752,2784.12109375
314600,-227.968683,200,58,5043.6125,0.5895333364605904,2739.752685546875
314800,194.909867,200,2,6228.3734375,0.5276205018162727,2744.22705078125
315000,84.975673,200,17,5043.6125,0.5895331501960754,2739.752685546875
315200,103.382282,200,21,5043.6125,0.5895333364605904,2739.752685546875
315400,-163.948999,200,58,5043.6125,0.5895333364605904,2739.752685546875
315600,6.136143,200,31,5049.734375,0.5899892002344131,2739.781005859375
315800,125.628303,200,4,5043.610937500001,0.5895336717367172,2739.752685546875
316000,141.141179,200,3,6456.7109375,0.5168494954705238,2746.240234375
316200,-178.734461,200,67,5050.035937500001,0.5900107324123383,2739.782470703125
316400,247.257664,200,0,5043.6125,0.5895333364605904,2739.752685546875
316600,-115.988047,200,48,5052.2953125,0.5901721119880676,2739.79296875
316800,-42.130693,200,45,10344.814062500001,0.6521650403738022,2783.593505859375
317000,-420.477531,200,87,10360.400000000001,0.648949146270752,2784.12109375
317200,226.561467,200,5,5043.6125,0.5895333364605904,2739.752685546875
317400,-56.870793,200,47,10352.171875,0.6506626307964325,2783.841796875
317600,-362.230916,200,86,10360.400000000001,0.648949146270752,2784.12109375
317800,-104.794456,200,48,10360.400000000001,0.648949146270752,2784.12109375
318000,-159.489341,200,62,9838.573437500001,0.7235334068536758,2769.0986328125
318200,-137.995733,200,58,5043.6125,0.5895333364605904,2739.752685546875
318400,-0.059553,200,33,10360.400000000001,0.648949146270752,2784.12109375
318600,-342.742165,200,90,5939.3703125,0.5503106489777565,2742.3154296875
318800,-345.20157,200,78,10360.400000000001,0.648949146270752,2784.12109375
319000,228.641404,200,1,10082.2890625,0.6937785446643829,2775.58056640625
319200,206.573338,200,1,10360.400000000001,0.648949146270752,2784.12109375
319400,-309.480879,200,70,5043.6125,0.5895333364605904,2739.752685546875
319600,137.235182,200,16,5043.6125,0.5895333364605904,2739.752685546875
319800,12.113151,200,30,5049.20625,0.5899501219391823,2739.77880859375
320000,-109.849361,200,48,5043.6125,0.5895333364605904,2739.752685546875
320200,-305.085067,200,78,5043.6125,0.5895333364605904,2739.752685546875
320400,-392.48469,200,98,5043.610937500001,0.5895335227251053,2739.752685546875
320600,-31.487566,200,37,5043.6125,0.5895333364605904,2739.752685546875
320800,-105.113226,200,46,5043.6125,0.5895333364605904,2739.752685546875
321000,-121.043539,200,41,10360.400000000001,0.648949146270752,2784.12109375
321200,-8.977372,200,39,5043.6125,0.5895333364605904,2739.752685546875
321400,-202.398825,200,47,10360.400000000001,0.648949146270752,2784.12109375
321600,73.68218,200,21,5043.6125,0.5895333364605904,2739.752685546875
321800,40.321045,200,31,10360.400000000001,0.648949146270752,2784.12109375
322000,9.510607,200,28,5043.614062500001,0.5895334854722023,2739.752685546875
322200,184.981559,200,3,5043.610937500001,0.5895335227251053,2739.752685546875
322400,-116.858164,200,50,10036.573437500001,0.6997034698724747,2774.310546875
322600,-82.130367,200,44,5046.2578125,0.589732825756073,2739.76513671875
322800,-599.20034,200,130,5043.6125,0.5895333364605904,2739.752685546875
323000,196.218512,200,2,10360.400000000001,0.648949146270752,2784.12109375
323200,-169.001327,200,57,6572.7875,0.5157645791769028,2747.34912109375
323400,251.133913,200,1,9009.901562500001,0.8008452504873276,2752.013671875
323600,-427.689092,200,96,5043.6125,0.5895333364605904,2739.752685546875
323800,239.546774,200,1,5043.610937500001,0.5895335227251053,2739.752685546875
324000,261.072655,200,1,10344.7796875,0.6521719694137573,2783.59228515625
324200,-59.619054,200,47,7174.4984375,0.6246001645922661,2748.388427734375
324400,126.70273,200,21,5046.76875,0.5897710844874382,2739.767578125
324600,-118.414563,200,50,5043.6125,0.5895333364605904,2739.752685546875
