timestep,reward,length,violations,thrust,sfc,T4
198000,94.654063,200,4,10350.360937500001,0.6510350853204727,2783.780517578125
198200,199.957142,200,2,6418.503125,0.5179621651768684,2745.882080078125
198400,224.628079,200,1,5931.9515625,0.5509514361619949,2742.27734375
198600,251.450962,200,0,10220.806250000001,0.67404605448246,2779.626953125
198800,264.875839,200,0,7435.0734375,0.6925790011882782,2746.47314453125
199000,164.857234,200,4,9905.215625,0.7157737016677856,2770.80419921875
199200,98.343827,200,5,10143.251562500001,0.6854908913373947,2777.3212890625
199400,199.706048,200,3,5552.2890625,0.5817766860127449,2741.001220703125
199600,203.175148,200,2,9068.815625000001,0.7970612496137619,2752.931884765625
199800,234.174974,200,1,9797.96875,0.7281593978404999,2768.082275390625
200000,181.386795,200,3,6007.5859375,0.5444848164916039,2742.69091796875
200200,176.817187,200,4,10351.635937500001,0.6507731229066849,2783.82373046875
200400,200.359526,200,1,5822.0390625,0.5604719370603561,2741.7802734375
200600,61.635222,200,7,5521.7421875,0.5837923288345337,2740.94091796875
200800,220.958462,200,2,10279.296875,0.6644315272569656,2781.44873046875
201000,136.777093,200,4,10330.0609375,0.6550954282283783,2783.10009765625
201200,108.777713,200,3,10325.4515625,0.6559892743825912,2782.947265625
201400,200.743051,200,5,6481.392187500001,0.5163125693798065,2746.474365234375
201600,166.767468,200,3,5921.150000000001,0.5518864840269089,2742.22314453125
201800,188.230179,200,3,10298.2625,0.6610681861639023,2782.057373046875
202000,104.599196,200,5,10342.7484375,0.6525816768407822,2783.52392578125
202200,183.251813,200,3,9498.234375,0.7601749151945114,2761.102294921875
202400,163.254576,200,4,8313.8109375,0.8087244629859924,2745.32275390625
202600,213.85315,200,3,8457.7421875,0.8134821057319641,2746.093017578125
202800,130.21363,200,3,10335.28125,0.6540707498788834,2783.27392578125
203000,128.160848,200,4,5630.028125000001,0.5761905759572983,2741.174072265625
203200,181.904624,200,4,5658.3265625,0.5740180611610413,2741.24560546875
203400,211.991721,200,2,7399.2640625,0.6843393296003342,2746.7041015625
203600,182.622663,200,2,6658.501562500001,0.5177799239754677,2748.1513671875
203800,209.407452,200,2,10327.378125000001,0.6556165963411331,2783.010986328125
204000,214.644781,200,2,8771.225,0.8117982745170593,2748.8583984375
204200,142.526418,200,5,6228.3390625,0.5276228487491608,2744.2265625
204400,213.211304,200,2,8665.5015625,0.8141057938337326,2747.753662109375
204600,162.833237,200,3,9005.284375000001,0.80112524330616,2751.944091796875
204800,244.374323,200,1,7670.6796875,0.7393157482147217,2745.27783203125
205000,177.019805,200,3,10357.015625,0.6496583670377731,2784.005859375
205200,196.479645,200,2,6937.551562500001,0.5541492626070976,2749.716796875
205400,165.153323,200,4,6086.546875,0.5380010604858398,2743.185302734375
205600,120.573181,200,4,6928.985937500001,0.5520706996321678,2749.71875
205800,112.886753,200,5,10327.8796875,0.6555192917585373,2783.02783203125
206000,209.046448,200,3,7370.44375,0.6774673610925674,2746.898681640625
206200,102.187449,200,4,10348.001562500001,0.6515179574489594,2783.70068359375
206400,217.270524,200,2,6813.234375,0.5306120589375496,2749.355224609375
206600,187.007952,200,2,6009.837500000001,0.5442956835031509,2742.7041015625
206800,228.573591,200,1,6072.317187500001,0.5391417816281319,2743.091552734375
207000,211.633401,200,2,7454.0578125,0.696818083524704,2746.35595703125
207200,216.162194,200,3,6293.481250000001,0.5236470326781273,2744.764892578125
207400,177.391285,200,2,6444.703125,0.5171627178788185,2746.126953125
207600,148.685567,200,3,9235.975,0.7844094932079315,2755.8193359375
207800,105.542719,200,4,10045.3015625,0.6985881924629211,2774.55078125
208000,193.679058,200,3,7413.9203125,0.6877508759498596,2746.608154296875
208200,212.256522,200,2,8665.784375000001,0.8141017705202103,2747.75634765625
208400,182.195451,200,2,10357.189062500001,0.6496219336986542,2784.011962890625
208600,277.436076,200,0,7103.221875,0.6028103455901146,2748.9462890625
208800,218.872372,200,3,9111.81875,0.7940635830163956,2753.635498046875
209000,220.188225,200,2,10330.298437500001,0.6550487130880356,2783.10791015625
209200,147.694673,200,4,10100.7953125,0.6913148611783981,2776.103271484375
209400,134.464952,200,4,5385.2875,0.5911970138549805,2740.695556640625
209600,169.885126,200,4,5419.5546875,0.5896167457103729,2740.755859375
209800,203.571772,200,1,8886.5609375,0.8074387162923813,2750.268798828125
210000,167.465835,200,2,7024.075000000001,0.5782479047775269,2749.46044921875
210200,218.353354,200,3,9959.3828125,0.7092894613742828,2772.225830078125
210400,197.062463,200,3,6000.337500000001,0.5450963228940964,2742.648681640625
210600,125.198293,200,6,5433.348437500001,0.5889230221509933,2740.780029296875
210800,122.172542,200,3,9129.43125,0.7927816361188889,2753.931884765625
211000,177.101881,200,2,5378.75625,0.5914734676480293,2740.68408203125
211200,108.399134,200,4,8927.1328125,0.8054791390895844,2750.816162109375
211400,137.568788,200,4,10351.9140625,0.6507154554128647,2783.8330078125
211600,142.435468,200,3,5602.887500000001,0.5782089754939079,2741.110107421875
211800,189.115487,200,2,8405.901562500001,0.8121920377016068,2745.78076171875
212000,143.454893,200,5,6526.114062500001,0.5157425627112389,2746.902099609375
212200,158.176567,200,3,7163.59375,0.621337890625,2748.475830078125
212400,192.477485,200,2,10349.728125000001,0.651165097951889,2783.759033203125
212600,195.865825,200,2,9070.2875,0.7969620078802109,2752.95556640625
212800,140.582376,200,4,10258.3203125,0.6680009514093399,2780.7861328125
213000,162.624381,200,3,10332.953125,0.654529258608818,2783.1962890625
213200,135.982347,200,3,7242.434375000001,0.6441861391067505,2747.846923828125
